Checked,InvoiceID,LogDate,LogDateOnly,LogTime,New_Quantity,Old_Quantity,P_ID,Product_Cost,Product_Details,Product_Price,Sold_Quantity,StockLogID,StockType,Total_Cost,Total_Price,Total_Profit,Username,isReturned
True,3998,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 17:17:33,4,5,1400,$1.50,Net Cable 1.5M,$3.50,1,2388,Sale,0,0,0,jessy,False
True,3999,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 17:18:45,4,5,1439,$1.75,Hoco X107 Anti-Bending USB to iPhone,$8.00,1,2389,Sale,0,0,0,jessy,False
True,4000,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 17:23:41,1,2,1298,$1.50,MoXoM USB-A to Micro,$10.00,1,2390,Sale,0,0,0,jessy,False
True,4001,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 17:54:08,0,1,969,$1.00,Clear Protection iPhone 13 Pro Max,$5.00,1,2391,Sale,0,0,0,jessy,False
True,4002,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 18:17:34,1,2,1213,$1.75,Hoco Cable 1 Meter USB-A to Mirco X102,$8.00,1,2392,Sale,0,0,0,jessy,False
True,4003,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 18:23:52,5,6,826,$3.50,Case iPhone 14 Pro Max,$3.50,1,2393,Sale,0,0,0,jessy,False
True,4003,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 18:23:52,7,8,991,$1.50,Clear Protection iPhone 14 Pro Max,$1.50,1,2394,Sale,0,0,0,jessy,False
True,4005,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 18:58:59,29,30,917,$2.20,Terea Turquoise,$2.80,1,2395,Sale,0,0,0,jessy,False
True,4006,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 19:08:20,3,4,1439,$1.75,Hoco X107 Anti-Bending USB to iPhone,$8.00,1,2396,Sale,0,0,0,jessy,False
True,4006,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 19:08:20,1,2,1254,$3.50,Microphone with Speaker Built in WS858,$10.00,1,2397,Sale,0,0,0,jessy,False
True,4006,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 19:08:20,1,2,1290,$7.00,Borofone One Button Racer Windshield BH54,$15.00,1,2398,Sale,0,0,0,jessy,False
True,4006,2025-10-25 00:00:00,2025-10-25 00:00:00,1899-12-30 19:08:20,5,6,238,$3.75,Hoco Male to Male 3.5mm AUX Audio Cable UPA26,$10.00,1,2399,Sale,0,0,0,jessy,False
True,4007,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 08:39:10,9,10,1443,$3.75,Hoco X37 USBC to C,$12.00,1,2400,Sale,0,0,0,jessy,False
True,4009,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 09:17:06,0,1,804,$5.00,Case iPhone 15 Pro Max,$10.00,1,2401,Sale,0,0,0,jessy,False
True,4010,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 09:45:39,0,1,331,$20.00,Kit Bonds By Iqos Ocean Blue 1.6,$20.00,1,2402,Sale,0,0,0,jessy,False
True,4013,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 12:23:25,14,15,1071,$0.80,Clear Case iPhone 11 Pro,$5.00,1,2403,Sale,0,0,0,jessy,False
True,4014,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 13:25:46,21,24,1355,$0.40,Pencil Stich Teddy Bear,$1.50,3,2404,Sale,0,0,0,jessy,False
True,4014,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 13:25:46,24,25,1356,$0.50,Pencil Pink Heart,$1.50,1,2405,Sale,0,0,0,jessy,False
True,4019,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 16:39:24,1,2,1432,$12.00,Led Lamp,$22.00,1,2406,Sale,0,0,0,jessy,False
True,4021,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 17:28:51,18,20,922,$2.20,Terea Purple,$2.80,2,2407,Sale,0,0,0,jessy,False
True,4023,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 18:17:43,21,29,917,$2.20,Terea Turquoise,$2.42,8,2408,Sale,0,0,0,jessy,False
True,4023,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 18:17:43,18,20,920,$2.20,Terea Sun Pearl,$2.42,2,2409,Sale,0,0,0,jessy,False
True,4023,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 18:17:43,6,16,918,$2.20,Terea Silver,$2.42,10,2410,Sale,0,0,0,jessy,False
True,4023,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 18:17:43,14,18,922,$2.20,Terea Purple,$2.42,4,2411,Sale,0,0,0,jessy,False
True,4024,2025-10-27 00:00:00,2025-10-27 00:00:00,1899-12-30 19:06:27,8,9,1070,$0.80,Clear Case iPhone 13,$4.00,1,2412,Sale,0,0,0,jessy,False
True,4025,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 08:47:53,5,6,118,$17.50,Apple Original USB-C 20W Power Adapter,$25.00,1,2413,Sale,0,0,0,jessy,False
True,4026,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 08:57:11,16,17,1354,$0.40,Pencil Stich Blue,$1.50,1,2414,Sale,0,0,0,jessy,False
True,4026,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 08:57:11,19,21,1355,$0.40,Pencil Stich Teddy Bear,$1.50,2,2415,Sale,0,0,0,jessy,False
True,4028,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 09:28:39,3,4,1067,$0.80,Clear Case iPhone 13 Pro,$5.00,1,2416,Sale,0,0,0,jessy,False
True,4033,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 11:02:21,8,9,694,$1.50,Case iPhone 14,$5.00,1,2417,Sale,0,0,0,jessy,False
True,4033,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 11:02:21,13,14,994,$1.50,Clear Protection iPhone 14,$5.00,1,2418,Sale,0,0,0,jessy,False
True,4033,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 11:02:21,5,6,120,$8.00,Apple Original USB-C to IP Cable(1m),$15.00,1,2419,Sale,0,0,0,jessy,False
True,4034,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 11:23:40,3,4,1276,$15.00,Bose AirBuds,$25.00,1,2420,Sale,0,0,0,jessy,False
True,4038,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 13:04:35,13,14,922,$2.20,Terea Purple,$2.80,1,2421,Sale,0,0,0,jessy,False
True,4039,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 13:08:57,14,15,1000,$1.50,Clear Protection iPhone 16 Pro,$6.00,1,2422,Sale,0,0,0,jessy,False
True,4041,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 13:52:47,2,3,967,$1.00,Clear Protection iPhone 16 Pro Max,$7.00,1,2423,Sale,0,0,0,jessy,False
True,4041,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 13:52:47,8,9,1074,$0.80,Clear Case iPhone 16 Pro Max,$5.00,1,2424,Sale,0,0,0,jessy,False
True,4042,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 13:53:19,5,6,499,$0.70,Stick for Covers,$3.00,1,2425,Sale,0,0,0,jessy,False
True,4044,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 15:33:32,1,2,592,$7.50,Kingston Data Traveler Exodia Onyx 128 GB USB 3.2,$15.00,1,2426,Sale,0,0,0,jessy,False
True,4046,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 17:03:10,5,6,918,$2.20,Terea Silver,$2.80,1,2427,Sale,0,0,0,jessy,False
True,4050,2025-10-28 00:00:00,2025-10-28 00:00:00,1899-12-30 19:43:20,2,3,225,$16.00,Hoco Children Care Y100 Kid Watch,$30.00,1,2428,Sale,0,0,0,jessy,False
True,4053,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 10:50:19,7,8,985,$1.50,Clear Protection Samsu ng S23 Ultra,$7.00,1,2429,Sale,0,0,0,jessy,False
True,4055,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 13:28:55,9,10,997,$1.50,Clear Protection iPhone 16,$7.00,1,2430,Sale,0,0,0,jessy,False
True,4058,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 14:26:11,22,23,922,$2.20,Terea Purple,$2.80,1,2431,Sale,0,0,0,jessy,False
True,4061,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 15:34:25,1,2,509,$17.00,TP-Link 300Mbps Wi-fi Range Extender TL-WA850RE,$24.00,1,2432,Sale,0,0,0,jessy,False
True,4062,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 16:03:27,0,2,1245,$1.75,Clear Protection Samsung S22 Ultra Curved Full Glue,$5.00,2,2433,Sale,0,0,0,jessy,False
True,4065,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 17:12:36,6,7,985,$1.50,Clear Protection Samsu ng S23 Ultra,$5.00,1,2434,Sale,0,0,0,jessy,False
True,4066,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 17:33:35,2,3,1439,$1.75,Hoco X107 Anti-Bending USB to iPhone,$8.00,1,2435,Sale,0,0,0,jessy,False
True,4069,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 18:22:42,38,39,663,$1.50,Case Samsung A26,$5.00,1,2436,Sale,0,0,0,JESSY,False
True,4070,2025-10-29 00:00:00,2025-10-29 00:00:00,1899-12-30 18:54:31,0,1,1408,$4.50,USB To Hub,$15.00,1,2437,Sale,0,0,0,JESSY,False
True,4074,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 10:30:39,2,3,600,$2.75,Caisless Watch Protection Matte Explosion Proof 45mm,$7.00,1,2438,Sale,0,0,0,jessy,False
True,4077,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 11:41:12,8,18,920,$2.20,Terea Sun Pearl,$2.80,10,2439,Sale,0,0,0,jessy,False
True,4078,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 12:19:49,0,1,237,$20.00,Hoco laptop stand PH52 Plus Aluminium Allow,$40.00,1,2440,Sale,0,0,0,jessy,False
True,4080,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 14:16:42,2,3,1020,$1.50,Privacy Protection iPhone 13 Pro Max,$6.00,1,2441,Sale,0,0,0,jessy,False
True,4080,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 14:16:42,14,15,1026,$1.50,Privacy Protection iPhone 14,$6.00,1,2442,Sale,0,0,0,jessy,False
True,4080,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 14:16:42,3,4,1203,$3.50,Charger Tranyo 20 W T-EU7C USB-C,$12.00,1,2443,Sale,0,0,0,jessy,False
True,4081,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 14:24:00,5,6,1440,$1.75,Hoco X107 Anti-Bending USB to Type-C,$3.00,1,2444,Sale,0,0,0,jessy,False
True,4083,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 16:44:48,7,8,921,$2.20,Terea Oasis Pearl,$2.80,1,2445,Sale,0,0,0,JESSY,False
True,4084,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 16:47:16,12,13,590,$3.50,Borofone iPhone to Aux Cable BL19,$10.00,1,2446,Sale,0,0,0,JESSY,False
True,4089,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 18:34:44,21,22,922,$2.20,Terea Purple,$2.80,1,2447,Sale,0,0,0,JESSY,False
True,4090,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 18:54:21,3,4,1306,$21.00,Samsung Original Charger 45W PD Adapter C to C,$30.00,1,2448,Sale,0,0,0,JESSY,False
True,4092,2025-10-30 00:00:00,2025-10-30 00:00:00,1899-12-30 19:40:16,0,1,1429,$5.00, Kakusiga Car Holder Ksc-337A,$10.00,1,2449,Sale,0,0,0,jessy,False
True,4093,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 10:59:09,4,5,499,$0.70,Stick for Covers,$3.00,1,2450,Sale,0,0,0,jessy,False
True,4095,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 13:07:08,0,1,816,$3.50,Case iPhone 12,$10.00,1,2451,Sale,0,0,0,JESSY,False
True,4095,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 13:07:08,21,22,1015,$1.50,Privacy Protection iPhone 12 / 12 Pro,$5.00,1,2452,Sale,0,0,0,JESSY,False
True,4096,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 13:43:23,20,21,917,$2.20,Terea Turquoise,$2.80,1,2453,Sale,0,0,0,JESSY,False
True,4097,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 14:46:49,1,3,683,$3.00,Case Samsung S24+/25+,$10.00,2,2454,Sale,0,0,0,JESSY,False
True,4098,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 14:57:19,12,13,1025,$1.50,Privacy Protection iPhone 15 Pro Max,$7.00,1,2455,Sale,0,0,0,JESSY,False
True,4099,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 15:22:41,6,7,1158,$0.45,Clear Protection Samsung A26,$4.00,1,2456,Sale,0,0,0,JESSY,False
True,4102,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 17:43:01,8,9,1022,$1.50,Privacy Protection iPhone 16 Pro Max,$6.00,1,2457,Sale,0,0,0,JESSY,False
True,4102,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 17:43:01,9,10,1323,$1.75,New Lens iPhone 16 Pro Max,$3.00,1,2458,Sale,0,0,0,JESSY,False
True,4102,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 17:43:01,11,12,590,$3.50,Borofone iPhone to Aux Cable BL19,$10.00,1,2459,Sale,0,0,0,JESSY,False
True,4102,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 17:46:08,4,5,118,$17.50,Apple Original USB-C 20W Power Adapter,$25.00,1,2460,Sale,0,0,0,jessy,False
True,4103,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 18:09:05,20,21,922,$2.20,Terea Purple,$2.80,1,2461,Sale,0,0,0,jessy,False
True,4106,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 19:06:34,14,15,918,$2.20,Terea Silver,$2.80,1,2462,Sale,0,0,0,jessy,False
True,4106,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 19:06:34,19,20,922,$2.20,Terea Purple,$2.80,1,2463,Sale,0,0,0,jessy,False
True,4108,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 19:11:57,3,4,1455,$34.00,Modem LTE Wireless Modem Wifi Pro 300Mbps,$55.00,1,2464,Sale,0,0,0,JESSY,False
True,4115,2025-10-31 00:00:00,2025-10-31 00:00:00,1899-12-30 20:52:45,13,14,918,$2.20,Terea Silver,$2.80,1,2465,Sale,0,0,0,JESSY,False
True,4116,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 08:45:59,19,20,1002,$1.50,Clear Protection iPhone 14 Pro,$5.00,1,2466,Sale,0,0,0,jessy,False
True,4118,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 10:13:33,1,2,329,$20.00,Kit Bonds By Iqos Cosmic Black 1.6,$20.00,1,2467,Sale,0,0,0,jessy,False
True,4119,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 10:42:58,1,2,1096,$7.87,Alfa Line,$15.00,1,2468,Sale,0,0,0,jessy,False
True,4120,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 11:54:56,11,12,990,$1.50,Clear Protection iPhone 12 Pro Max,$5.00,1,2469,Sale,0,0,0,JESSY,False
True,4120,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 11:54:56,2,3,96,$1.50,Lens Shield - iPhone 13 Pro Max,$5.00,1,2470,Sale,0,0,0,JESSY,False
True,4120,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 11:54:56,2,3,1065,$0.80,Clear Case iPhone 12 Pro Max,$5.00,1,2471,Sale,0,0,0,JESSY,False
True,4120,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 11:54:56,22,24,1356,$0.50,Pencil Pink Heart,$1.50,2,2472,Sale,0,0,0,JESSY,False
True,4122,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 13:08:25,6,7,125,$15.00,Astronaut Star Light White,$25.00,1,2473,Sale,0,0,0,JESSY,False
True,4123,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 13:15:38,12,13,951,$1.00,Clear Protection Samsung A06,$3.00,1,2474,Sale,0,0,0,JESSY,False
True,4123,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 13:15:38,14,15,1507,$1.50,TRANYO USBC to C T-S13 C,$7.00,1,2475,Sale,0,0,0,JESSY,False
True,4124,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 13:36:04,3,13,918,$2.20,Terea Silver,$2.70,10,2476,Sale,0,0,0,JESSY,False
True,4124,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 15:02:07,4,5,1387,$8.50,Flip Cover Ipad 10.9,$15.00,1,2477,Sale,0,0,0,JESSY,False
True,4124,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 15:02:07,2,3,1232,$5.00,Clear Case Magsafe iPhone 15,$15.00,1,2478,Sale,0,0,0,JESSY,False
True,4125,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 15:18:21,11,12,1314,$1.25,One Depot DPH02,$5.00,1,2479,Sale,0,0,0,JESSY,False
True,4128,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 16:57:40,999,1000,1415,$0.34,PLUGS INTERNET,$1.00,1,2480,Sale,0,0,0,JESSY,False
True,4128,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 16:57:40,49,50,1414,$0.98,CAT 6 CABLE NET,$4.00,1,2481,Sale,0,0,0,JESSY,False
True,4129,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 17:06:19,4,5,881,$1.25,Camera Lens Small Box 15 / 15 Plus,$5.00,1,2482,Sale,0,0,0,JESSY,False
True,4129,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 17:06:19,14,16,1354,$0.40,Pencil Stich Blue,$1.50,2,2483,Sale,0,0,0,JESSY,False
True,4131,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 18:50:41,3,4,499,$0.70,Stick for Covers,$3.00,1,2484,Sale,0,0,0,JESSY,False
True,4132,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 18:51:13,18,19,922,$2.20,Terea Purple,$2.80,1,2485,Sale,0,0,0,JESSY,False
True,4134,2025-11-01 00:00:00,2025-11-01 00:00:00,1899-12-30 19:30:30,6,7,1172,$1.75,Flavored Beads Strawberry,$2.22,1,2486,Sale,0,0,0,jessy,False
True,4137,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 09:08:28,2,3,918,$2.20,Terea Silver,$2.80,1,2487,Sale,0,0,0,jessy,False
True,4140,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 09:49:33,0,1,132,$75.20,TAB 30 Kids,$95.00,1,2488,Sale,0,0,0,jessy,False
True,4141,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 09:58:08,8,9,997,$1.50,Clear Protection iPhone 16,$5.00,1,2489,Sale,0,0,0,jessy,False
True,4141,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 09:58:08,14,15,120,$8.00,Apple Original USB-C to IP Cable(1m),$15.00,1,2490,Sale,0,0,0,jessy,False
True,4145,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 11:38:24,0,1,1144,$15.00,Hoco Portable Smart Air Pump ZP5,$32.00,1,2491,Sale,0,0,0,jessy,False
True,4147,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 12:04:59,0,1,1096,$7.87,Alfa Line,$15.00,1,2492,Sale,0,0,0,jessy,False
True,4148,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 12:16:45,0,1,1474,$5.50,CASE ZFLIP 5 FLAAG SHIP,$10.00,1,2493,Sale,0,0,0,jessy,False
True,4150,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 12:28:38,0,1,1331,$113.00,Samsung Galaxy A07SM-A07F 4gb | 128gb,$126.00,1,2494,Sale,0,0,0,jessy,False
True,4150,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 12:28:38,17,18,1444,$1.00,Clear Case Samsung A07,$1.00,1,2495,Sale,0,0,0,jessy,False
True,4150,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 12:28:38,11,12,951,$1.00,Clear Protection Samsung A06,$1.00,1,2496,Sale,0,0,0,jessy,False
True,4154,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 13:31:15,10,11,590,$3.50,Borofone iPhone to Aux Cable BL19,$10.00,1,2497,Sale,0,0,0,jessy,False
True,4155,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 14:37:53,17,18,922,$2.20,Terea Purple,$2.80,1,2498,Sale,0,0,0,jessy,False
True,4160,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 17:06:00,2,6,919,$2.20,Terea Yellow,$2.80,4,2499,Sale,0,0,0,jessy,False
True,4162,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 18:43:58,1,2,918,$2.20,Terea Silver,$2.80,1,2500,Sale,0,0,0,jessy,False
True,4165,2025-11-03 00:00:00,2025-11-03 00:00:00,1899-12-30 20:03:58,4,5,968,$1.00,Clear Protection iPhone 13 / 13 Pro,$5.00,1,2501,Sale,0,0,0,jessy,False
True,4166,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 08:31:17,0,1,454,$8.00,Samsung Original Charger 45W PD,$15.00,1,2502,Sale,0,0,0,jessy,False
True,4169,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 09:21:23,0,1,586,$8.00,Yesido Magnet Holder C203,$15.00,1,2503,Sale,0,0,0,jessy,False
True,4173,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 10:38:26,0,1,555,$17.00,Golon Bluetooth Radio RX-BT 939,$25.00,1,2504,Sale,0,0,0,jessy,False
True,4176,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 11:16:12,2,3,1261,$5.75,Borofone Car Charger PD30W+QC3.0 Dual Port USB-C,$12.00,1,2505,Sale,0,0,0,jessy,False
True,4177,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 11:17:22,2,3,1306,$21.00,Samsung Original Charger 45W PD Adapter C to C,$30.00,1,2506,Sale,0,0,0,jessy,False
True,4181,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 12:35:15,0,1,1463,$93.00,Samsung Buds Pro 3,$110.00,1,2507,Sale,0,0,0,jessy,False
True,4185,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 13:17:04,10,11,990,$1.50,Clear Protection iPhone 12 Pro Max,$5.00,1,2508,Sale,0,0,0,jessy,False
True,4190,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 16:05:05,9,10,1049,$0.80,Clear Case Samsung A15,$3.00,1,2509,Sale,0,0,0,jessy,False
True,4191,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 18:04:09,1,2,1132,$5.50,Headphone Stitch AH-806,$15.00,1,2510,Sale,0,0,0,jessy,False
True,4194,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 18:58:16,0,1,1258,$159.00,Airpods 4 with ANC,$170.00,1,2511,Sale,0,0,0,jessy,False
True,4194,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 18:58:17,17,18,1378,$1.75,Clear Protection iPhone 17 Pro Max,$8.00,1,2512,Sale,0,0,0,jessy,False
True,4196,2025-11-04 00:00:00,2025-11-04 00:00:00,1899-12-30 19:56:51,1,2,1306,$21.00,Samsung Original Charger 45W PD Adapter C to C,$30.00,1,2513,Sale,0,0,0,jessy,False
True,4197,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 09:39:30,1,2,568,$13.00,Mini UPS for Router SKE 8800,$23.00,1,2514,Sale,0,0,0,jessy,False
True,4198,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 10:33:02,9,10,590,$3.50,Borofone iPhone to Aux Cable BL19,$10.00,1,2515,Sale,0,0,0,jessy,False
True,4200,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 11:01:26,26,27,922,$2.20,Terea Purple,$2.80,1,2516,Sale,0,0,0,JESSY,False
True,4202,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 11:15:07,4,5,526,$1.50,Watch Band 38 | 40 | 41 mm,$5.00,1,2517,Sale,0,0,0,JESSY,False
True,4204,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 13:11:22,11,12,702,$1.50,Case iPhone 12 Pro,$5.00,1,2518,Sale,0,0,0,JESSY,False
True,4209,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 14:22:13,0,1,1511,$52.25,Kieslect KS2 Smart Watch,$65.00,1,2519,Sale,0,0,0,JESSY,False
True,4210,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 15:02:44,9,10,990,$1.50,Clear Protection iPhone 12 Pro Max,$3.00,1,2520,Sale,0,0,0,JESSY,False
True,4213,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 17:46:40,3,4,1460,$8.00,Airpods Stitch,$30.00,1,2521,Sale,0,0,0,JESSY,False
True,4213,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 17:46:40,1,2,1096,$7.87,Alfa Line,$15.00,1,2522,Sale,0,0,0,JESSY,False
True,4213,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 17:46:40,0,1,1513,"$1,370.00",Iphone 17 PRO E-SIM 256 GB 358506531060196,"$1,400.00",1,2523,Sale,0,0,0,JESSY,False
True,4213,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 17:46:40,19,20,1377,$1.75,Clear Protection iPhone 17 Pro,$1.00,1,2524,Sale,0,0,0,JESSY,False
True,4213,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 17:46:40,3,4,1423,$2.50,Case iPhone 17 Pro,$1.00,1,2525,Sale,0,0,0,JESSY,False
True,4213,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 17:46:40,14,15,1506,$1.50,TRANYO USBC to iPhone T-S131,$8.00,1,2526,Sale,0,0,0,JESSY,False
True,4216,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 19:16:42,36,40,917,$2.20,Terea Turquoise,$2.20,4,2527,Sale,0,0,0,jessy,False
True,4216,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 19:16:42,9,15,923,$2.20,Terea Amber,$2.20,6,2528,Sale,0,0,0,jessy,False
True,4217,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 19:31:42,0,1,1512,$670.00,Iphone 15 256 GB 358506531060196,$695.00,1,2529,Sale,0,0,0,jessy,False
True,4217,2025-11-05 00:00:00,2025-11-05 00:00:00,1899-12-30 19:31:42,3,4,118,$17.50,Apple Original USB-C 20W Power Adapter,$25.00,1,2530,Sale,0,0,0,jessy,False
